genres,genre_id
"Science Fiction;Fiction;Young Adult;Science Fiction Fantasy;Adventure;Childrens,Juvenile;Speculative Fiction;Novels;Audiobook;Fantasy",3839
"Science Fiction;Fiction;Young Adult;Science Fiction Fantasy;Adventure,Survival;Adventure;Fantasy;Classics;Space;Childrens,Juvenile",3840
"Science Fiction;Fiction;Science Fiction Fantasy;Fantasy;Science Fiction,Time Travel;Speculative Fiction;Mystery;Adventure;Audiobook;Classics",3841
"Fantasy;Science Fiction;Short Stories;Fiction;Science Fiction Fantasy;Anthologies,Collections;Audiobook;Mystery;Classics;Horror",3842
"Science Fiction;Fiction;Young Adult;Science Fiction Fantasy;Space,Space Opera;Classics;Audiobook;Fantasy;Adventure;Speculative Fiction",3843
Science Fiction;Fiction;Classics;Science Fiction Fantasy;Fantasy;Audiobook;Politics;Space;Novels;Speculative Fiction,3844
"Fantasy;Fiction;Childrens;Classics;Adventure;Short Stories;Science Fiction Fantasy;Childrens,Middle Grade;Young Adult;European Literature,British Literature",3845
"Fiction;LGBT;Novels;Contemporary;Young Adult,Coming Of Age;Literary Fiction;Literature;LGBT,Queer;Literature,American;Adult",3846
"Fantasy;Fiction;Young Adult;Sports,Baseball;Sports,Sports;Childrens;Adventure;Novels;Childrens,Middle Grade;Science Fiction Fantasy",3847
"Fiction;Mystery;Science Fiction;Science Fiction,Alternate History;Mystery,Crime;Literature,Jewish;Fantasy;Novels;Literature;Literary Fiction",3848
"Writing,Essays;Nonfiction;Autobiography,Memoir;Biography;Art;Music;New York;Biography Memoir;Short Stories;Literature,American",3849
"Short Stories;Fiction;Science Fiction;Fantasy;Anthologies;Speculative Fiction;Science Fiction,Dystopia;Anthologies,Collections;Literature;Science Fiction Fantasy",3850
"Fiction;Music;Novels;Contemporary;Literature;Romance;Literary Fiction;Literature,American;The United States Of America;Audiobook",3851
"Fiction;Science Fiction;Mystery;Mystery,Noir;Mystery,Crime;Fantasy;Science Fiction,Dystopia;Mystery,Detective;Speculative Fiction;Novels",3852
Fiction;Science Fiction;Novels;Literature;Speculative Fiction;Fantasy;Romance;Literary Fiction;Science Fiction Fantasy;Contemporary,3853
Nonfiction;Self Help;Relationships;Psychology,3854
"Parenting;Education;Nonfiction;Neurodiversity,Adhd;Childrens;Self Help;Teaching",3855
"Fiction;American,Southern;Contemporary;Historical,Historical Fiction;Novels;Drama;Literature;Literary Fiction;Adult Fiction;Audiobook",3856
"Fiction;Classics;Romance;American,Southern;Contemporary;Literary Fiction;Drama;Literature;Novels;Adult Fiction",3857
"Fiction;Romance;Womens Fiction,Chick Lit;Romance,Contemporary Romance;Contemporary;Literature,Jewish;Adult Fiction;Womens Fiction;The United States Of America;Drama",3858
Mystery;Fiction,3859
"Mystery;Fiction;Mystery,Crime;Mystery,Detective;Novels;Mystery,Whodunit;Literature,American",3860
"Mystery;Fiction;Mystery,Crime;Mystery,Detective;Novels;Thriller,Mystery Thriller",3861
"Mystery;Mystery,Cozy Mystery;Fiction;Thriller,Mystery Thriller;Womens Fiction,Chick Lit;Humor;Mystery,Amateur Sleuth;Writing,Books About Books;Horticulture,Gardening;Mystery,Murder Mystery",3862
"Mystery;Fiction;Mystery,Crime;Mystery,Detective;Thriller;Novels;Adult;Mystery,Murder Mystery;Classics",3863
"Mystery;Fiction;Mystery,Crime;Mystery,Detective;Thriller,Mystery Thriller;Classics;Thriller;Audiobook;Pulp;Literature,American",3864
"Fantasy;Short Stories;Fiction;Horror;Science Fiction;Poetry;Anthologies;Science Fiction Fantasy;Audiobook;Fantasy,Urban Fantasy",3865
"Fantasy;Fiction;Fantasy,Urban Fantasy;Humor;Paranormal,Fairies;Science Fiction Fantasy;New York;Adult;Contemporary;Novels",3866
"Fantasy;Short Stories;Fiction;Horror;Anthologies;Fantasy,Urban Fantasy;Science Fiction;Science Fiction Fantasy;Poetry;Audiobook",3867
"Sequential Art,Graphic Novels;Sequential Art,Comics;Fantasy;Fiction;Graphic Novels Comics;Comics,Comic Book;Fantasy,Urban Fantasy;Horror;Fantasy,Mythology;Death",3868
"Fantasy;Fiction;Romance;Young Adult;Adventure;Fantasy,Magic;Audiobook;Science Fiction Fantasy;Fantasy,Fairy Tales;Adult",3869
"Sequential Art,Graphic Novels;Fantasy;Sequential Art,Comics;Fiction;Short Stories;Horror;Mystery;Graphic Novels Comics;Fantasy,Urban Fantasy;Comics,Comic Book",3870
"Fiction;Novels;Literature;Contemporary;Unfinished;Adult;Literature,American;Book Club;Literary Fiction;Health,Illness",3871
"Science;Nonfiction;Science,Popular Science",3872
"Poetry;Classics;Literature;Fiction;Literature,17th Century;European Literature,British Literature;Fantasy;Fantasy,Mythology;Religion;Classics,Classic Literature",3873
"Poetry;Classics;Fiction;Literature;Philosophy;Academic,College;Writing,Essays;Literature,17th Century;Anthologies;European Literature,British Literature",3874
Literary Collections,3875
"Poetry;Fiction;Classics;Anthologies;Philosophy;Plays;Literature;European Literature,British Literature;Literature,17th Century;Fantasy,Mythology",3876
"Nonfiction;LGBT;LGBT,Queer;Biography;Autobiography,Memoir;LGBT,Gay;Classics;History;Biography,Autobiography;Biography Memoir",3877
Travel;Nonfiction;LGBT,3878
"Fiction;Classics;LGBT;LGBT,Queer;LGBT,Gay;Literary Fiction;Novels;Literature,20th Century;European Literature,British Literature;Literature",3879
"Classics;Fiction;Literature;Literature,American;Novels;Literature,20th Century;Historical,Historical Fiction;Literary Fiction;Romance;Classics,Modern Classics",3880
"Nonfiction;Environment,Nature;Writing,Essays;Autobiography,Memoir;Travel;Environment;Biography,Autobiography;Language,Writing;Philosophy;Biography",3881
"Nonfiction;Environment,Nature;Travel;Science;History;Environment;Adventure;Science,Natural History;Autobiography,Memoir;Nature,Outdoors",3882
"Short Stories;Environment,Nature;Fiction;Writing,Essays;Science,Natural History;Science Nature;Westerns;Anthropology;Environment;Travel",3883
"History;Nonfiction;Environment,Nature;Environment;Academic,School;Biology,Ecology;Writing,Essays;Politics;Travel;North American Hi...,American History",3884
"Science;Nonfiction;Medical;Health,Medicine;Science,Biology;History;Health;Illness,Disease;Audiobook;Biology,Neuroscience",3885
"Language,Writing;Nonfiction;Reference;Humanities,Linguistics;How To",3886
"Biography;Nonfiction;History;Animals,Birds;Environment,Nature;Science;Art;Animals;North American Hi...,American History;Biography Memoir",3887
"History;Nonfiction;World War II,Holocaust;War,World War II;War;Cultural,Germany;War,Military Fiction;History,European History;Military,Military History;German History,Nazi Party",3888
"Autobiography,Memoir;Nonfiction;Biography",3889
"Fiction;Classics;Writing,Essays;Literature,American;Short Stories;Literature;Language,Writing;Literature,20th Century;Biography Memoir;Health,Mental Health",3890
"Classics;Philosophy;Nonfiction;Writing,Essays;Environment,Nature;Literature;Politics;History;Autobiography,Memoir;Literature,American",3891
"Poetry;Writing,Essays;Philosophy;Classics;Literature;Environment,Nature;Literature,American;Nonfiction;Anthologies;Classics,Classic Literature",3892
"Philosophy;Classics;Nonfiction;Writing,Essays;Poetry;Literature;Literature,American;Environment,Nature;History;Anthologies",3893
"Philosophy;Classics;Nonfiction;Politics;Writing,Essays;History;Literature;Literature,19th Century;Politics,Political Science;Academic,School",3894
"Classics;Philosophy;Nonfiction;Environment,Nature;Autobiography,Memoir;Literature;Biography;Writing,Essays;Literature,American;Environment",3895
"Nonfiction;Fantasy,Mythology;Criticism,Literary Criticism;Reference;Religion,Theology;Criticism;Science Fiction Fantasy",3896
Fantasy;Reference,3897
"Mystery;Horror;Mystery,Crime;Fiction",3898
"Horror;Fiction;Mystery;Lovecraftian,Cthulhu Mythos;Horror,Lovecraftian;Fantasy,Weird Fiction;Thriller;Science Fiction,Time Travel;Novels",3899
Horror;Fantasy,3900
"Horror;Fiction;Paranormal,Ghosts;Thriller;Adult;Fantasy,Paranormal;Fantasy,Supernatural;Suspense;Holiday,Halloween;Fantasy,Weird Fiction",3901
"Poetry;Classics;Fiction;Literature;Religion;Religion,Christianity;Education;Philosophy;Textbooks;Drama",3902
"Poetry;Nonfiction;Criticism;Criticism,Literary Criticism;Literature;Philosophy;Literary Fiction;Reference;Humanities,Language;Criticism,Lit Crit",3903
"Biography;Nonfiction;Philosophy;Religion;Autobiography,Memoir;Biography Memoir;Biography,Autobiography;Criticism,Literary Criticism",3904
"Philosophy;Art;Nonfiction;Criticism;Criticism,Literary Criticism;Philosophy,Theory;History;Social Science;Literature;Cultural",3905
"Philosophy;Nonfiction;Criticism,Literary Criticism;Philosophy,Theory;Literature;Criticism;Politics;Academic;European Literature,British Literature;Academic,Grad School",3906
"Science Fiction;Fiction;Religion;Fantasy;Science Fiction Fantasy;Speculative Fiction;Science Fiction,Aliens;Novels;Literary Fiction;Adult",3907
"Historical,Historical Fiction;Fiction;Cultural,Africa;Adventure;Historical;Thriller;Southern Africa,South Africa;Action;Novels;Audiobook",3908
"Historical,Historical Fiction;Fiction;Adventure;Cultural,Africa;Historical;Thriller;Adventure,Pirates;Action;Novels;Literature",3909
"Fiction;Fantasy;Short Stories;Childrens,Picture Books;Childrens;Childrens,Juvenile;Young Adult;Anthologies;Adult;Childrens,Young Readers",3910
"Childrens,Picture Books;Family;Childrens;Fiction;Realistic Fiction;Cultural;Love;Contemporary;Childrens,Storytime;Childrens,2nd Grade",3911
"Fiction;Science,Mathematics;Childrens,Picture Books;Childrens;Humor;Romance;Classics;Art;Young Adult;Fantasy",3912
"Science Fiction,Alternate History;Science Fiction;Fiction;Science Fiction,Time Travel;Fantasy;Historical,Historical Fiction;Historical;War;Science Fiction Fantasy;War,Military Fiction",3913
"Military,Military History;History;Nonfiction;Literature,17th Century",3914
"Sequential Art,Comics;Sequential Art,Graphic Novels;Superheroes,Marvel;Fiction;Comics,Comic Book;Comics,Superheroes;Graphic Novels Comics;Fantasy;Science Fiction;Sequential Art,Comix",3915
"Sequential Art,Comics;Sequential Art,Graphic Novels;Dc Comics,Superman;Superheroes,Dc Comics;Fiction",3916
"Sequential Art,Graphic Novels;Marvel,Spider Man;Comics,Comic Book;Sequential Art,Comics;Superheroes,Marvel;Graphic Novels Comics",3917
"Sequential Art,Comics;Sequential Art,Graphic Novels;Dc Comics,Superman;Superheroes,Dc Comics;Comics,Superheroes;Comics,Comic Book;Graphic Novels Comics;Fiction;Sequential Art",3918
"Sequential Art,Comics;Sequential Art,Graphic Novels;Superheroes,Dc Comics;Fiction;Comics,Comic Book;Graphic Novels Comics;Comics,Superheroes;Fantasy;Dc Comics,Batman;Dc Comics,Superman",3919
"Sequential Art,Comics;Superheroes,Marvel;Sequential Art,Graphic Novels;Comics,Superheroes;Fiction;Comics,Comic Book;Science Fiction;Graphic Novels Comics;Fantasy;Adventure",3920
"Sequential Art,Comics;Sequential Art,Graphic Novels;Superheroes,Dc Comics;Comics,Superheroes;Graphic Novels Comics;Science Fiction",3921
"Sequential Art,Comics;Superheroes,Marvel;Sequential Art,Graphic Novels;Fiction;Comics,Superheroes;Science Fiction;Graphic Novels Comics;Comics,Comic Book;Adventure",3922
"Superheroes,Dc Comics;Sequential Art,Graphic Novels;Sequential Art,Comics;Fiction;Comics,Comic Book;Comics,Superheroes;Dc Comics,Batman;Horror",3923
"Sequential Art,Comics;Sequential Art,Graphic Novels;Superheroes,Marvel;Comics,Superheroes;Graphic Novels Comics",3924
"Young Adult;Fantasy;Fantasy,Paranormal;Fiction;Fantasy,Supernatural;Young Adult,Teen;Contemporary;Paranormal,Demons;Fantasy,Urban Fantasy;Young Adult,High School",3925
"Romance,Historical Romance;Romance;Historical;Historical,Regency;Historical,Historical Fiction;Historical Romance,Regency Romance;Fiction;Love",3926
"Historical,Regency;Romance;Historical;Romance,Clean Romance;Historical Romance,Regency Romance;Category Romance,Traditional Regency",3927
"Young Adult;Fiction;Realistic Fiction;Sports,Sports;Mystery,Crime;Young Adult,Teen;Contemporary;Mystery;Suspense;Young Adult,Coming Of Age",3928
"Young Adult;Contemporary;Romance;Fiction;Travel;Womens Fiction,Chick Lit;Realistic Fiction;Young Adult,Teen;Adventure;Young Adult,Young Adult Contemporary",3929
Fiction;Philosophy;Spirituality;Environment;Literature;Animals;Novels;Fantasy;Adult Fiction;Education,3930
"Media Tie In,Star Trek;Science Fiction;Fiction;Science Fiction,Time Travel;Media Tie In;Science Fiction Fantasy;Historical,Historical Fiction;Fantasy;Adventure;Historical",3931
"Fiction;Novels;Cultural,African American;Literature;Classics;Race;Literature,20th Century;Literature,American;Academic,School;Historical,Historical Fiction",3932
"Fiction;Science Fiction;Classics;Science,Mathematics;Fantasy;Philosophy;Literature;Novels;Science,Physics;Literature,19th Century",3933
"Science;Science,Mathematics;Nonfiction;Science,Physics;Philosophy;Humor;Literature;Speculative Fiction;Science,Popular Science;Academic",3934
"Romance;Science Fiction,Time Travel;Romance,Historical Romance;Fantasy,Paranormal;Romance,Paranormal Romance;Fantasy;Historical;Romance,Time Travel Romance;Paranormal,Ghosts;Fiction",3935
"Music;Nonfiction;Biography;Art,Photography;Autobiography,Memoir;Art;History;Biography,Autobiography;Reference,Research;Biography Memoir",3936
"Media Tie In,Star Trek;Biography;Nonfiction;Biography Memoir;Autobiography,Memoir;Biography,Autobiography;Literature,20th Century;Media Tie In;Culture,Film;Media Tie In,Tv",3937
"Fantasy;Horror;Fiction;Young Adult;Childrens,Middle Grade;Childrens;Audiobook;Fantasy,Paranormal;Adventure;Mystery",3938
Music;Biography;Nonfiction,3939
"Biography;Science;Nonfiction;History;Science,Physics;Biography Memoir;Science,Mathematics;Audiobook;Science,History Of Science;Historical",3940
"Plays;Biography;Plays,Theatre;Nonfiction;Cultural,African American",3941
"Art;Nonfiction;Horror;Biography;Adult Fiction,Erotica",3942
"Fiction;Classics;Cultural,Russia;Historical,Historical Fiction;Literature,Russian Literature;Literature;Novels;Historical;Literature,20th Century;Academic,School",3943
"Science;Nonfiction;Environment,Climate Change;Environment;Science,Geography;Science,Geology;History;Science,Earth Sciences;Science,Popular Science",3944
"Writing,Essays;Nonfiction;Race;History;Classics;Politics;Cultural,African American;Literature;Autobiography,Memoir;Anthologies",3945
"History;Nonfiction;Biography;Cultural,France;Historical;Literature,17th Century;History,European History;Audiobook;Biography Memoir;Literature,18th Century",3946
"Classics;Fiction;Historical,Historical Fiction;Literature;Academic,School;Literature,American;Historical;Novels;Literary Fiction;Adult Fiction",3947
"History;Biography;Nonfiction;Cultural,France;Historical;Biography Memoir;European History,French Revolution;Literature,18th Century;History,European History;Audiobook",3948
Politics;Economics;Nonfiction;History;Business,3949
"Fiction;Classics;Historical,Historical Fiction;Literary Fiction;Novels;Contemporary;Academic,School;Adult Fiction;Adult;Realistic Fiction",3950
"Classics;Fiction;Literature;Novels;Literature,American;Literature,20th Century;Gothic,Southern Gothic;Literary Fiction;Academic,School;American,Southern",3951
"Reference;Classics;Criticism,Literary Criticism;Nonfiction",3952
"Classics;Fiction;Literature;Race;Cultural,African American;Historical,Historical Fiction;Novels;Academic,School;Literature,American;Literary Fiction",3953
"Fiction;Womens Fiction,Chick Lit;Crafts,Knitting;Audiobook;Contemporary;Romance;Adult;Adult Fiction;Book Club;Novels",3954
"Fantasy;Young Adult;Fiction;Childrens;Adventure;Childrens,Middle Grade;Fantasy,Magic;Young Adult,Young Adult Fantasy;Science Fiction Fantasy;Audiobook",3955
Science Fiction;Fiction;Science Fiction Fantasy;Speculative Fiction;Fantasy;Adventure;Audiobook;Classics;Novels;Space,3956
"Science Fiction;Fiction;Classics;War,Military Fiction;War;Science Fiction Fantasy;Space,Space Opera;Fantasy;Audiobook;Space",3957
"Fiction;Science Fiction;Thriller;Mystery;Science Fiction,Cyberpunk;Science Fiction Fantasy;Environment;Fantasy;Novels;Suspense",3958
"Fantasy,Mythology;Childrens;Classics;Fantasy;Childrens,Chapter Books;Fiction;Mythology,Greek Mythology;Academic,Read For School;Cultural,Greece;Adventure",3959
