Author,author_id
Jules Verne/Jordan Stump/Caleb Carr,5138
Mary Gordon,5139
Lisa Unger,5140
John A. Keel,5141
David Deida/Lorrie Bortner,5142
Reynolds Price/Mary Bess Engel,5143
Paul Perry/Ken Babbs,5144
Ken Kesey/Ron Bevirt,5145
Margaret Wise Brown/Clement Hurd,5146
Bill Maher,5147
S.E. Hinton,5148
Jane Jeong Trenka/Julia Chinyere Oparah,5149
Judd Winick/Matthew Clark/Art Thibert/Pop Mhan/Ron Randall,5150
Audre Lorde,5151
Homer/Allen Rogers Benner/Mark W. Edwards,5152
Carolyn Keene,5153
Carolyn Keene/Walter Karig,5154
Carolyn Keene/Russell H. Tandy/Sara Paretsky,5155
Carolyn Keene/Russell H. Tandy/Mildred Benson,5156
Carolyn Keene/Mildred Benson,5157
Roy Mottahedeh,5158
Tom Brokaw,5159
Ricardo Semler,5160
Robert J. Ray/Bret Norris,5161
Francis Meynell/John Julius Norwich/Francis Maynell,5162
Lynn Setzer,5163
Thomas Hardy/Margaret Drabble,5164
Thomas Hardy/Robert Mezey,5165
Thomas Hardy/Samuel Hynes,5166
Greg Cox/Danny McBride/Len Wiseman/Kevin Grevioux,5167
Graham Hancock,5168
James Hillman,5169
Mike Kennedy/Carlos Meglia,5170
Greg Cox/Len Wiseman/Kevin Grevioux,5171
Gail Godwin,5172
P.D. Eastman/Adolfo Pérez Perdomo,5173
T.S. Eliot,5174
Frances Gies/Joseph Gies,5175
Rohinton Mistry/Françoise Adelstain,5176
Rosie Daley/Oprah Winfrey,5177
William Shakespeare/Andrew Gurr,5178
William Shakespeare/Charles R. Forker,5179
Ursula Hegi/John Collier/Francine Kass,5180
Ursula Hegi,5181
William Shakespeare/Peter Hulme/William H. Sherman,5182
Aimé Césaire/Richard Miller,5183
William Shakespeare/Harold F. Brooks,5184
SparkNotes/William Shakespeare,5185
Michel de Montaigne,5186
Amy L. Marsland,5187
Victor Hugo/Norman Denny,5188
Sarah K. Herz/Donald R. Gallo,5189
William Shakespeare/Burton Raffel/Harold Bloom,5190
William Shakespeare/Philip Edwards/Robert Hapgood,5191
William Shakespeare/Paul D. Moliken,5192
William Shakespeare/G. Blakemore Evans/Thomas Moisan,5193
William Shakespeare/Karin Jacobson/Sidney Lamb,5194
SparkNotes/Brian  Phillips/William Shakespeare,5195
William Shakespeare/René Weis,5196
Christina Schwarz/Marie-Hélène Sabard,5197
Stewart Brand,5198
Donna Dale Carnegie,5199
Charles Wheelan,5200
Pavel Tsatsouline,5201
Desmond Morris,5202
Doug Lansky,5203
Michael J. Mauboussin,5204
Robbie Stamp/Paul Simpson,5205
Greg Behrendt/Amiira Ruotola (-Behrendt),5206
Max Barry,5207
Gloria Naylor,5208
Karel Čapek/M. Weatherall/R. Weatherall/Ivan Klíma,5209
Michio Kaku,5210
Joanne Fluke,5211
Eric H.F. Law,5212
Al Ries/Laura Ries,5213
Bill Buford/Clive Sinclair/Graham Swift/Martin Amis/Rose Tremain/A.N. Wilson/Pat Barker/Julian Barnes/Ursula Bentley/William Boyd/Buchi Emecheta/Alan Judd/Maggie Gee/Kazuo Ishiguro/Adam Mars-Jones/Ian McEwan/Shiva Naipaul/Philip Norman/Christopher Priest/Salman Rushdie/Lisa St. Aubin de Terán,5214
Will Eisner/Neil Gaiman,5215
Will Eisner,5216
Will Eisner/Stephen Eric Bronner/Umberto Eco/Sergei Nilus,5217
Robert E. Howard/Gregory Manchess/Patrice Louinet,5218
Akira Yoshida/Pat Lee/Paul Lee/C.B. Cebulski,5219
Sandy Petersen/Lynn Willis,5220
Lynn Willis/Brian M. Sammons/Adam Gauntlett/William Dietze/Greg Henrikson/Charles P. Zaglanis/J. Gordon Olmstead-Dean/M.J. Lempert/James Crowder,5221
William    Jones,5222
Keith Herber/Brian M. Sammons/William Dietze/Chaosium Inc.,5223
Cody Goodfellow,5224
Sam Johnson/Sandy Antunes,5225
Sandy Petersen,5226
Stephen Mark Rainey/H.P. Lovecraft/Ramsey Campbell/Edward P. Berglund/Fred Chappel/Caitlín R. Kiernan/Thomas F. Montelone/E.A. Lustig/Brian McNaughton/William R. Trotter,5227
Jules Verne/Anthony Bonner,5228
Jim Fergus,5229
William Easterly,5230
William Strunk Jr./E.B. White,5231
Bram Stoker,5232
Marta Acosta,5233
Mary Wollstonecraft Shelley/Susan J. Wolfson,5234
Candace Ward,5235
Michael J. Lyons,5236
Richard Matheson/Stanley Wiater/Jack Finney/George Clayton Johnson,5237
Richard Matheson/Stephen King,5238
Logan Swanson/Richard Matheson,5239
Richard Matheson/Ray Bradbury,5240
Ian Edginton/Simon Fraser,5241
Richard Matheson/Mark Dawidziak,5242
Allen J. Frantzen/Ruth Mazo Karras/Madonna J. Hettinger/Elizabeth Stevens Girsch/John Ruffing/George Ovitt Jr./Ross Samson/Niall Brady/Douglas Moffat/David Aers/Louise M. Bishop,5243
Anya Seton/Philippa Gregory,5244
Alice Dalgliesh/Marie Nonnast,5245
Bethany Roberts/Doug Cushman,5246
Janet S. Wong/Margaret Chodos-Irvine,5247
James Patterson/Ted Bell/Raelynn Hillhouse/Gregg Hurwitz/Alex Kava/J.A. Konrath/John Lescroart/David Liss/Eric Van Lustbader/Dennis Lynds/Gayle Lynds/Steve Berry/Chris Mooney/David Morrell/Katherine Neville/Michael Palmer/Douglas Preston/Christopher Reich/James Rollins/M.J. Rose/James Siegel/Grant Blackwood/Brad Thor/M. Diane Vogt/F. Paul Wilson/Lee Child/Lincoln Child/David Dun/Heather Graham/James Grippando/Denise Hamilton/David Liparulo/Christopher  Rice,5248
Åsne Seierstad,5249
Nancy White Carlstrom/Lori McElrath-Eslick,5250
Susan Oliver/Harry   Bates,5251
Lauren Henderson/Chris Manby/Sarah Mlynowski/Jill A. Davis/Stella Duffy/Lisa Jewell/Marian Keyes/Sophie Kinsella/Adèle Lang/Carole Matthews/Anna Maxted/Megan McCafferty/Alisa Valdes/Isabel Wolff/Meg Cabot/Jessica Adams/Louise Bagshawe/Emily Barr/Jenny Colgan/Lynda Curnyn/Jennifer Weiner,5252
Jennifer Crusie,5253
Jennifer Crusie/Eileen Dreyer/Anne Stuart,5254
Jennifer Crusie/Marina Mariasch,5255
Jennifer Crusie/Leah Wilson/Gregory Stevenson,5256
Jennifer Weiner/Eduardo García Murillo,5257
Anna Maxted,5258
Michelle Lovric,5259
Danzy Senna,5260
Kay Redfield Jamison,5261
Reinaldo Arenas/Dolores M. Koch,5262
C.S. Friedman,5263
Linda  Anderson,5264
Keith Gray,5265
Carolyn Meyer,5266
Quentin Carter,5267
Quentin W. Fleming/Joel M. Koppelman,5268
Edwin Page,5269
Quentin Skinner,5270
Aljean Harmetz,5271
Andre Dubus,5272
Andre Dubus/Todd Field,5273
Paul A. Sabatier/Will Focht/Mark Lubell/Zev Trachtenberg/Arnold Vedlitz/Marty Matlock,5274
Sara Zarr,5275
Sharon Rose Wilson/Thomas B. Friedman/Shannon Eileen Hengen,5276
Donna Freitas,5277
Stephen Jay Gould,5278
Stephen Jay Gould/Paul McGarr/Oliver Sacks/Steven Rose,5279
James B. Stiff/Paul A. Mongeau,5280
Joseph Delaney,5281
Jim Hougan,5282
Howard F. Lyman/Glen Merzer/Joanna Samorow-Merzer/Caldwell B. Esselstyn Jr.,5283
Vicki Constantine Croke/Vicki Constantine Croke,5284
Donna M. Jackson,5285
Charles Darwin/Michael T. Ghiselin,5286
Charles Darwin/Richard Dawkins,5287
Theodosius Dobzhansky/Niles Eldredge/Stephen Jay Gould,5288
Michael D. Lyman/Gary W. Potter,5289
Lyman S. Spitzer Jr.,5290
Michael D. Lyman,5291
Rudyard Kipling/Christopher Corr,5292
Rudyard Kipling,5293
Rudyard Kipling/Charles R. Smith Jr.,5294
William Shakespeare/Jacky Bratton,5295
T.S. Eliot/Michael North,5296
T.S. Eliot/Lawrence Rainey,5297
T.S. Eliot/Mary Karr,5298
Nancy White Carlstrom/Bruce Degen,5299
Adam Swift,5300
Stephen Mulhall/Adam Swift,5301
Max Beerbohm,5302
Matt Braun,5303
Hugh Honour/John Fleming,5304
Elizabeth Mann/Alan Witschonke,5305
John Patrick Diggins/Arthur M. Schlesinger Jr.,5306
Richard Wilhelm/Cary F. Baynes/C.G. Jung,5307
Anonymous/Alfred Huang,5308
Anonymous/John Blofeld,5309
Sarah Dening,5310
Ian Edginton/D'Israeli,5311
Reader's Digest Association,5312
William L. Simon,5313
Davina Thomas,5314
Jeffrey Ford,5315
Geraldine McCaughrean/Scott M. Fischer,5316
Peter Walsh,5317
J.M. Barrie/Michael Hague,5318
Spider Robinson,5319
Maeve Binchy/Wendy Shea,5320
Kate McMullan/Paul Van Munching/Glenn Dean/Kate McCullan/Robert Louis Stevenson,5321
George E. Stanley/Guy Francis,5322
Judy Hall,5323
Catherine de Zegher/Elisabeth Sussman,5324
Dante Alighieri/Anthony M. Esolen,5325
William C. Davis,5326
J.G. Passarella,5327
Hayao Miyazaki/Diana Wynne Jones,5328
Sophocles/Ruby Blondell,5329
Sophocles/David Grene/Richmond Lattimore,5330
Thomas Mann/John E. Woods,5331
Christopher Marlowe/David Wootton,5332
Thomas Mann/T.J. Reed/H.T. Lowe-Porter,5333
Jun'ichirō Tanizaki/Edward G. Seidensticker,5334
Brian L. Weiss,5335
Jun'ichirō Tanizaki/Howard Hibbett,5336
Jun'ichirō Tanizaki/Anthony H. Chambers,5337
Jun'ichirō Tanizaki/Paul McCarthy,5338
Jun'ichirō Tanizaki/Edward G. Seidensticker/Thomas J. Harper/Charles Moore,5339
Jun'ichirō Tanizaki,5340
Terry Pratchett/Paul Kidby,5341
Terry Pratchett/Stephen Briggs/Paul Kidby,5342
Stephen Briggs/Terry Pratchett,5343
Terry Pratchett/Stephen Briggs/Tina Hannan/Paul Kidby,5344
Terry Pratchett/Ian Stewart/Jack Cohen,5345
Peter Haining/Roald Dahl/Terry Pratchett/Angela Carter/Arthur C. Clarke/Kurt Vonnegut Jr./C.S. Lewis/P.G. Wodehouse/Michael Moorcock/L. Sprague de Camp/Fletcher Pratt/Eric Knight/Mervyn Peake/Piers Anthony/John Collier/Fredric Brown/Nelson S. Bond/Thomas M. Disch/Robert Bloch/Stephen Leacock/John Wyndham/Stanisław Lem/Cordwainer Smith/Robert Sheckley/William F. Nolan/Harry Harrison,5346
Terry Pratchett/Melvyn Grant,5347
Peter Milligan/Mike Allred/Paul Pope,5348
Murray Sayle/Charles Flowers/Elliott Erwitt,5349
Bruce Campbell,5350
Robert  Hamburger,5351
Harold Coyle,5352
Scott MacMillan/Katherine Kurtz,5353
Clive Cussler/Dirk Cussler,5354
Marie McSwigan/Mary Reardon,5355
Mark Harlan,5356
Charles W. Sydnor Jr.,5357
Peter Maurice Wright/Paul Greengrass,5358
John Maddox Roberts,5359
Sean McMullen,5360
Damion Hunter,5361
Avigdor Kahalani,5362
Jonathan Parshall/Anthony Tully,5363
Bob Madgic/William L. Crary/Adrian Esteban,5364
Dorothy Roberts,5365
Caitlin Brennan,5366
Keith Baker,5367
Francine Patterson/Ronald H. Cohn,5368
Barry Chubin,5369
W.E.B. Griffin,5370
Robert Fulghum,5371
Richard Shenkman,5372
Jonathan Ryder/Robert Ludlum,5373
Larry Bond,5374
Rick Hicks/Kathy Hicks,5375
R.F. Laird,5376
Radclyffe,5377
Deb Stover,5378
Penny Jordan,5379
Greg Iles,5380
Robin Cook,5381
Steve Allen,5382
Jack Higgins,5383
Leon Uris,5384
Chris Ryall/Gabriel Rodríguez/Clive Barker,5385
Catherine Hapka,5386
"Brown, Son & Ferguson",5387
Karen A. Bale,5388
Ruth Stiles Gannett,5389
Ciruelo Cabral,5390
Stephanie Rowe,5391
James A. Owen,5392
Alan Cohen,5393
Terry Brooks/Tony Westermayr,5394
Lester del Rey/Terry Brooks,5395
Terry Brooks/George Lucas,5396
Terry Brooks/Rosalie Guillaume,5397
Terry Brooks/George Lucas/Regina Winter,5398
Mary Walton,5399
Oliver Ho/Jamel Akib/Alexandre Dumas/Arthur Pober,5400
Spencer Johnson,5401
Joe Kelly/Doug Mahnke/Tom Nguyen,5402
Marc Andreyko/Javier Pina/Jesus Saiz/Brad Walker,5403
Sabine C. Bauer,5404
D.W. Buffa,5405
Terri Blackstock,5406
Robert Stock,5407
Sylvia Day/B.J. McCall/Sahara Kelly/Elisa Adams/Denise A. Agnew/Anna J. Evans,5408
Mark Nesbitt,5409
Jerry Seinfeld,5410
Friedrich Dürrenmatt/John J. Neumaier/William Gillis,5411
Norman Schwarzkopf/Peter Petre,5412
James M. McPherson,5413
Cecil Adams,5414
Cecil Adams/Ed Zotti/Slug Signorino,5415
Richard P. Feynman/Robert B. Leighton/Matthew L. Sands/Paul Davies,5416
Alan Dean Foster/George Alec Effinger/Jack McDevitt/Nina Kiriki Hoffman/Mike Resnick/R.A. Lafferty/Tobias Grace/Laura Resnick/Margaret Ball/Ron Goulart/Mel Gilden/Edward Wellen/Wolfgang Jeschke/Greg Costikyan/Esther M. Friesner/Steve Rasnic Tem,5417
Alan Dean Foster/James Gurney,5418
Ryūnosuke Akutagawa/Jay Rubin/Haruki Murakami/Yoshihiro Tatsumi,5419
Leil Lowndes,5420
Lucille Colandro/Jared Lee/Skip Hinnant,5421
Stephen Crane/Shelby Foote,5422
Stephen Crane/James Dickey,5423
Oliver Ho/Jamel Akib/Arthur Pober/Stephen Crane,5424
Robert Jordan/Charles Keegan,5425
SparkNotes/Mary Wollstonecraft Shelley,5426
Mary Wollstonecraft Shelley/Anca Munteanu,5427
Gary Friedrich/Doug Moench/John Buscema/Mike Ploog/Val Mayerick,5428
Mary Wollstonecraft Shelley,5429
Theodore Roszak,5430
Mary Wollstonecraft Shelley/Leonard Wolf/Christopher H. Bing,5431
Christopher Bram,5432
R. Gary Patterson/Jay Fox,5433
Harpo Marx/Rowland Barber,5434
Joe Adamson,5435
Ray McAllister/Vicki McAllister,5436
Sarah Mayberry,5437
Marc Eliot,5438
Starr Smith/Walter Cronkite,5439
Michael Munn,5440
John G. Fuller,5441
Babette Rothschild,5442
Mary Balogh,5443
Sue William Silverman,5444
Christopher Pike,5445
Sandra Benítez,5446
Linda Lay Shuler,5447
Shauna Singh Baldwin,5448
Maggie Shayne,5449
Teresa Medeiros,5450
James Luceno/David West Reynolds/Ryder Windham,5451
Daniel  Wallace/Ryder Windham,5452
James Luceno/Kerrie Dougherty/Simon Beecroft/Kristin Lund/Hans Jenssen/Richard Chasemore,5453
Michael Littlefield,5454
Ann Margaret Lewis/Helen Keier/Chris Trevas/William O'Connor,5455
Daniel  Wallace/Mark Chiarello/Tommy Lee Edwards/John Van Fleet,5456
Welles Hartley/Davide Fabbri/Christian Dalla Vecchia,5457
Timothy Zahn,5458
John Knoll/J.W. Rinzler,5459
John Ostrander/W. Haden Blackman,5460
J.W. Rinzler/Peter  Jackson,5461
W. Haden Blackman,5462
Wesley Martin/Frankie Frankeny,5463
Bonnie Burton/Matt Busch/Tom Hodges,5464
Thomas Andrews/Scott Allie,5465
W. Haden Blackman/Ian Fullwood,5466
John Jackson Miller/Travis Charest/Michael Atiyeh/Brian Ching/Travel Foreman,5467
Stephen J. Sansweet/Peter Vilmur,5468
John Ostrander/Welles Hartley/Jan Duursema,5469
Robin  Davis/Frankie Frankeny,5470
Daniel  Wallace/Michael Sutfin,5471
George Lucas/Donald F. Glut/James Kahn,5472
Dave Land/Peter David/Dave Cooper/Dan Jolley/Doug Wheatley/Tom Fowler/Kilian Plunkett/Sean Phillips/Ryder Windham/John Ostrander/Jan Duursema/Timothy Zahn/Darko Macan/Rich Handley/Igor Kordey/Ron Marz/Rich Hedden/Rick Leonardi/Claudio Castellini/Martin Egeland/Lovern Kindzierski/Chris Brunner/Peet Janes/Jim Woodring,5473
David Levithan/Ryder Windham/Marc Cotta Vaz,5474
John Ostrander/Jan Duursema,5475
John Ostrander/Jan Duursema/Dan Parsons,5476
James Luceno/John Goodson/Robert E. Barnes,5477
Terryl Whitlatch/Bob Carrau,5478
Matthew Bortolin,5479
Rob Williams/Michel Lacombe,5480
Scott Allie/Ryan Benjamin/Curtis Arnold,5481
Matthew Woodring Stover/George Lucas,5482
Curtis Saxton/Hans Jenssen/Richard Chasemore,5483
W. Haden Blackman/Matt Fillbach/Shawn Fillbach/Ronda Pattison/Mike Kennedy/Stewart McKenney/Rick Lacy/Dan Jackson/Michael David Thomas/Joshua Elliott,5484
Ron Marz/Jeremy Barlow/Brandon Badeaux,5485
Brian Copeland,5486
Black Elk/John G. Neihardt,5487
Eric Flint/David Weber/Mercedes Lackey/Dave Freer/Andrew Dennis/Virginia DeMarce/Loren K. Jones/S.L. Viehl/Anette M. Pedersen/Jonathan Cresswell/Scott Washburn/Deann Allen/Mike Turner/Greg Donahue/Walt Boyes/Jody Dorsett/K.D. Wentworth,5488
Eric Flint/Andrew Dennis,5489
Tom Arnett/Dick Stivers/Don Pendleton,5490
Johnny Cash/Patrick   Carr,5491
Michael Streissguth,5492
Eric Bischoff/Jeremy Roberts,5493
Amy Goldman Koss,5494
Joseph Campbell/David Kudler,5495
Joseph Campbell,5496
Joseph Campbell/Bill Moyers,5497
Bob Spitz,5498
Geoff Emerick/Howard Massey/Elvis Costello,5499
Simon Wells,5500
Philip Norman,5501
Alan Aldridge/The Beatles,5502
Bruce Spizer,5503
Chris Ingham,5504
The Beatles,5505
Peter     Brown/Steven Gaines/Anthony DeCurtis,5506
Devin McKinney,5507
Mark Hertsgaard,5508
Mark Lewisohn/Peter  Guzzardi,5509
Keith Badman/Keith Badman,5510
Peter J. Smith,5511
Hunter Davies,5512
Richard Buskin/Allan Kozinn,5513
Maxwell Mackenzie,5514
Meredith Daneman,5515
Thomas Lewis/Fari Amini/Richard Lannon,5516
Howard F. Lyman/Glen Merzer,5517
J.R. Ward,5518
J.R.R. Tolkien/Martin Shaw,5519
Marcel Proust,5520
Phyllis A. Bird,5521
Nayantara Sahgal,5522
Robert Todd Carroll,5523
Mark Crispin Miller,5524
Charles Mackay,5525
Martin S. Fridson/Charles Mackay/Joseph de La Vega,5526
Gustave Le Bon/Charles Mackay,5527
Arthur C. Clarke,5528
Arthur C. Clarke/Stephen Baxter,5529
Bram Stoker/Richard Dalby,5530
David Goodis,5531
David Goodis/Adrian Wootton,5532
Alma Flor Ada/Leslie Tryon,5533
Stan Hoig/Nick Eggenhofer,5534
Masaki Yamada/Yuji Oniki/Carl Gustav Horn/Daigo Shinma/Keita Saeki/Mamoru Oshii/Shinji Maki,5535
Cait London,5536
Robert Kanigher/Joe Kubert/Russ Heath/Mark Chiarello/Jerry Grandinetti/Irv Novack,5537
Robert Kanigher/Bob Haney/Joe Kubert/Jerry Grandinetti,5538
Joe Kubert,5539
Mine Yoshizaki,5540
Lawrence Watt-Evans,5541
Phillip C. McGraw,5542
Martha Heineman Pieper/William J. Pieper,5543
Amy Tan/Joan Chen,5544
Debra Marquart,5545
Michael Syvanen/Clarence I. Kado,5546
Gordon Bowker,5547
Anita Desai,5548
Kristian Fraga,5549
Miguel de Cervantes Saavedra/John Macklin,5550
Paul Burrell,5551
James Ellroy/Art Cooper,5552
Nancy Bartholomew,5553
Stephen R. Covey/A. Roger Merrill/Rebecca R. Merrill,5554
Stephen R. Covey/Jim Collins,5555
Stephen M.R. Covey,5556
Kim Newman,5557
David Neiwert,5558
William H. Keith Jr.,5559
Elizabeth Lowell/Ann Maxwell,5560
Elizabeth Lowell,5561
Ann Maxwell/Elizabeth Lowell,5562
Joan Jonker,5563
Jim  Murphy/John Manders,5564
Tim LaHaye/Bob Phillips,5565
Anya Seton,5566
Todd Gitlin,5567
Joan Holub/Dana Regan,5568
Joan Holub/Lynne Avril Cravath,5569
Edgar Allan Poe/J. Gerald Kennedy,5570
Edgar Allan Poe/Gary Richard Thompson,5571
H.P. Lovecraft/Peter Straub,5572
H.P. Lovecraft/Joyce Carol Oates,5573
H.P. Lovecraft/August Derleth/Robert Bloch,5574
H.P. Lovecraft/Lin Carter,5575
H.P. Lovecraft/Barbara Hambly,5576
Pat Harrigan/Brian  Wood/Jeremy McHugh,5577
H.P. Lovecraft/E. Hoffmann Price/Neil Gaiman,5578
Carolyn Meyer/Carme Camps Monf,5579
Monte Cook,5580
Lewis B. Namier/James Joll,5581
Loree Lough,5582
Bob Blaisdell/Pat Ronson Stewart,5583
Sarah Fielding/Candace Ward,5584
Debra Hess,5585
Frederick K. Goodwin/Kay Redfield Jamison,5586
Paul J. Mikol/Dean Koontz/F. Paul Wilson/Sheri S. Tepper/Ray Garton,5587
Raymond T. McNally,5588
Larry Young/Damian Couceiro/Kieron Dwyer,5589
G. Edward White,5590
William C. Dowling,5591
James Robert Smith/Stephen Mark Rainey/Joel Lane/Gary Fry/John Morressy/Kealan Patrick Burke/Manly Wade Wellman/Fred Chappell/Charlee Jacob/F. Gwynplaine MacIntyre/Steve Rasnic Tem/Thomas F. Monteleone/Rick Hautala/Melanie Tem/Trey R. Baker/Ken Goldman/Vincent Starrett/Tom Piccirilli,5592
Robert M. Price/Edward Pickman Derby/Peter Cannon/Stephen Mark Rainey/Lin Carter/Henry Kuttner/Ramsey Campbell/Thomas Ligotti/Richard L. Tierney/Gary    Myers/Donald R. Burleson/C.J. Henderson/Stephen Studach/John Glasby/Allen Mackey,5593
Cynthia J. Arnson/I. William Zartman,5594
Frederick Douglass/David W. Blight,5595
Frederick Douglass/Gregory Stephens/Peter J. Gomes,5596
Frederick Douglass,5597
Frederick Douglass/Henry Louis Gates Jr.,5598
Frederick Douglass/Harriet Ann Jacobs/Kwame Anthony Appiah,5599
Reinaldo Arenas/Andrew Hurley/Thomas Colchie,5600
Jean Van Leeuwen/James Watling/R.W. Alley,5601
Jean Van Leeuwen/Ann Schweninger,5602
Joan Aiken,5603
Joan Aiken/Edward Gorey,5604
Vella Munn,5605
Charlotte Lyons/Mary Engelbreit/Barbara E. Martin,5606
Mary Engelbreit/Leonard S. Marcus,5607
Jason King,5608
Donna Freitas/Jason Edward King,5609
Mary Ashworth/H. Patricia Wakefield,5610
David Wojnarowicz/James Romberger/Marguerite Van Cook,5611
Bill Pittman/Todd W. Hall/Sara S./Todd W.,5612
Elizabeth Knowles,5613
Phil Brucato/Aaron Rosenberg,5614
Charles Tandy/Raël/William Faloon/R. Michael Perry/Robin Hanson/Nick Bostrom/Robert A. Freitas Jr./Christopher J. Phoenix/Avatar Polymorph/Jim Yount,5615
Laura Driscoll/Alisa Klayman-Grodsky/Eric     Weiner,5616
Dave Aikins/Laura Driscoll,5617
Richard Kern/Dian Hanson,5618
Stephen Mulhall,5619
John W. Dean/Arthur M. Schlesinger Jr.,5620
Keith Herber,5621
United Feature Syndication,5622
Syd Hoff,5623
Susan    Oliver,5624
Shannon Hengen,5625
Alice Dalgliesh/Helen Sewell,5626
Susan Hill,5627
Susan Hill/John Lawrence,5628
Aeschylus/Denys L. Page,5629
Hiromu Arakawa,5630
Fyodor Dostoyevsky/Thomas R. Beyer Jr./Simon Vance,5631
Jane Gardam,5632
Gavin Baddeley/Dani Filth,5633
Georges Bataille,5634
William A. Cohen,5635
John Waters,5636
Mark Epstein,5637
John D. Cox/David Scott Kastan/Stephen Greenblatt,5638
Rosamunde Pilcher,5639
William W. Johnstone,5640
Jonathan  Andrews/Andrew Scull,5641
Iain Crichton Smith/Isobel Murray,5642
J.M. Barrie,5643
Kate DiCamillo/Bagram Ibatoulline,5644
Kate DiCamillo/Chris Van Dusen,5645
Kate DiCamillo/Timothy Basil Ering,5646
Stephen  Mansfield,5647
Lloyd P. Gerson,5648
David Lubar,5649
Bernard Taper,5650
Beryl Markham/Mary S. Lovell,5651
Gwynne Forster/Donna Hill/Parry A. Brown,5652
Jean Baudrillard/Emily Agar,5653
Jean Baudrillard/Chris     Turner/George Ritzer,5654
Jean Baudrillard/Julia Witwer,5655
Salman Rushdie/Miguel Sáenz,5656
Shayla Black,5657
L.A. Banks,5658
Lora Leigh,5659
Rona Sharon,5660
Kingdome 19,5661
Melissa Kantor,5662
Gregory Maguire/Dirk Zimmer,5663
Gregory Maguire/Mechtild Sandberg-Ciletti,5664
Nancy Tillman,5665
Milan Trenc,5666
Carson McCullers,5667
Carson McCullers/Kasia Boddy,5668
Muriel Spark,5669
F. Scott Fitzgerald/Arnold Gingrich,5670
Thomas Hardy/Patricia Ingham,5671
Toni Morrison/Slade Morrison,5672
Zora Neale Hurston,5673
J. Scott Duvall/J. Daniel Hays,5674
Alice Wong/Lena Tabori,5675
Robb Forman Dew,5676
Will Ferguson,5677
Ray Bradbury/Ian  Miller,5678
Jasmine C.M. Luk/Angel M.Y. Lin,5679
Sinclair B. Ferguson,5680
Steven Nadler,5681
David A. Nadler/Robert B. Shaw/Marc S. Gerstein,5682
William Shakespeare/Barbara A. Mowat/Paul Werstine/Michael Neill,5683
Georges Bataille/Mary Dalwood,5684
Detlev J.K. Peukert/Richard Deveson,5685
Ruth Rendell,5686
Reginald Hill,5687
Geraldine Pinch,5688
Claudia Bishop,5689
Jane Austen/Claire Lamont/James Kinsley,5690
Jane Austen/Claire Lamont/Ros Ballaster,5691
Jane Austen/Laura Engel,5692
SparkNotes/Ken Kesey,5693
Ronald Takaki,5694
Elan Golomb,5695
Woody Hochswender/Greg Martin/Ted Morino,5696
Barbara W. Tuchman,5697
Agatha Christie/Rosemary Leach,5698
Eoin Colfer/Ana Alcaina,5699
Geoffrey Batchen,5700
Mitali Perkins,5701
Evan Thomas,5702
Anne Morrow Lindbergh,5703
Carl Plasa,5704
Good Housekeeping/Zoe Coulson,5705
Frances Burney/Edward A. Bloom,5706
Frances Oliver,5707
Suzanne Farrell/Toni Bentley,5708
Katherine Hall Page,5709
David E. Kaiser,5710
Jack London/Wendell Minor,5711
Jack London/Gary Paulsen,5712
Jack London/Roger Dressler,5713
Jack London/Alex Kershaw,5714
Ray Bradbury/Alfredo Crespo,5715
Hiawyn Oram/C.S. Lewis/Tudor Humphries,5716
Rebecca J. Donatelle,5717
Brian Johnston/George Eliot/CliffsNotes,5718
Lewis Carroll/Richard  Kelly,5719
Charles Dickens/Clement C. Moore/Arthur Rackham,5720
Raymond T. McNally/Radu Florescu,5721
E.B. White/Garth Williams/Peter F. Neumeyer,5722
Judy Blume,5723
Jennifer O'Connell/Meg Cabot/Megan McCafferty/Melissa Senate/Diana Peterfreund/Stephanie Lessing/Laura Ruby/Erica Orloff/Stacey Ballis/Julie Kenner/Kristin Harmel/Jennifer Coburn/Elise Juska/Kyra Davis/Beth Kendrick/Berta Platas/Lynda Curnyn/Kayla Perrin/Cara Lockwood/Alison Pace/Megan Crane/Lara Deloza/Laura Caldwell/Shanna Swendson,5724
Margaret Sanborn,5725
Daria Snadowsky,5726
Kate Braverman/Rick Moody,5727
Johann Wolfgang von Goethe/R. Paulin,5728
Homer/George Herbert Palmer,5729
Gaius Julius Caesar/James H. Ford/W.A. McDevitte,5730
Gaius Julius Caesar/F.P. Long/Cheryl Walker,5731
Michael Parenti,5732
Mark Twain/Bernard DeVoto/Henry Nash Smith,5733
John Piper,5734
Arundhati Roy,5735
Dai Sijie,5736
James C. Humes/Richard M. Nixon,5737
John Keegan,5738
Robin Lane  Fox/Vita Sackville-West/Freda Titford/Ken Kirkwood,5739
Marilyn Manson/Neil Strauss,5740
Gavin Baddeley,5741
Kurt Reighley,5742
Richard D. Nelson,5743
Charles Taylor,5744
Charles Taylor/Amy Gutmann/Michael Walzer/Susan R. Wolf/Shierry Weber Nicholsen/Kwame Anthony Appiah/Jürgen Habermas/Steven C. Rockefeller,5745
Ruth  Abbey,5746
George Sullivan,5747
Guy Kawasaki,5748
Walter Foster Creative Team,5749
Peter Elkind,5750
George R.R. Martin/Victor Milán,5751
Georgina Grey,5752
Cheryl Carlson,5753
Gordon Korman/Holter Graham,5754
Ed McBain,5755
Ed McBain/Mark T. Sullivan,5756
