Author,author_id
Yefim Gordon,6966
Peter Davison,6967
Owen    Jones,6968
David   Robbins,6969
Melinda Curtis,6970
Kathleen Eagle,6971
Tess Gerritsen,6972
D.T. Max,6973
Lalla Ward,6974
Richard W. Wrangham,6975
Dale Peterson,6976
Edward T. Welch,6977
Tsutomu Nihei,6978
Stan Berenstain,6979
Jan Berenstain,6980
Paula J. Caplan,6981
Laura Florand,6982
David W. Phillips,6983
Michael Parfit,6984
Suzanne Chisholm,6985
Bathroom Readers' Institute,6986
Oh! Great,6987
大暮 維人,6988
James H. Billington,6989
Marlo Morgan,6990
Steve Kenson,6991
Ramón Pérez,6992
Armand Marie Leroi,6993
Chris Claremont,6994
Bob McLeod,6995
David Dalton,6996
Michael J. Bradley,6997
Arthur Raleigh Humphreys,6998
Jame's Prunier,6999
Laura Cangemi,7000
Gordon McMullan,7001
Henry Reed,7002
Ronald K. Levao,7003
Dean R. Koontz,7004
Richard Paige,7005
Jack Dann,7006
Peter Ackroyd,7007
John   Barton,7008
D.W. Moffett,7009
Charles Lamb,7010
Mary Lamb,7011
Stephen Greenblatt,7012
Francine Segan,7013
Tim Turner,7014
Patrick O'Connell,7015
Lisa Gardner,7016
Anna Fields,7017
John Gardner,7018
Tom Bissell,7019
John W. Gardner,7020
J. Michael Lennon,7021
Benjamin F. Fisher,7022
Gary Richard Thompson,7023
G.R. Thompson,7024
Patrick F. Quinn,7025
Mark Anderson,7026
Arthur S. Wensinger,7027
Jean Lorrah,7028
Richard Corliss,7029
Knut Hamsun,7030
Sverre Lyngstad,7031
George Egerton,7032
Oliver Stallybrass,7033
Gunnvor Stallybrass,7034
Sarah Shankman,7035
Jay Brandon,7036
Jeremiah Healy,7037
John Jakes,7038
Maynard F. Thomson,7039
Lia Matera,7040
Susan Dunlap,7041
Bill Pronzini,7042
John Lutz,7043
Andrew Klavan,7044
Marcia Muller,7045
Carolyn Wheat,7046
Stan Washburn,7047
Valerie Frankel,7048
Isaac Newton,7049
Nicolaus Copernicus,7050
Johannes Kepler,7051
Galileo Galilei,7052
Aimé Césaire,7053
Annette Smith,7054
Clayton Eshleman,7055
Alexander Theroux,7056
Phillip Mallett,7057
Joseph M. Apfelbäume,7058
Terry Goodkind,7059
Tim Underwood,7060
Chuck Miller,7061
Stewart O'Nan,7062
Pilar Giralt Gorina,7063
Hernán Sabaté Vargas,7064
Joyce Reardon,7065
Steven Rimbauer,7066
David Purdham,7067
Sholom Aleichem,7068
Frances Butwin,7069
Ben Shahn,7070
Julius Butwin,7071
Paule Marshall,7072
Mary Helen Washington,7073
China Miéville,7074
James Turner,7075
August Derleth,7076
E. Hoffmann Price,7077
Rolfe Humphries,7078
Simone Weil,7079
Rachel Bespaloff,7080
Christopher E.G. Benfey,7081
Nick McCarty,7082
Clive Cussler,7083
C.W. Scott-Giles,7084
C.H. Sisson,7085
David H. Higgins,7086
Barbara Reynolds,7087
Joseph Gallagher,7088
V.A. Kolve,7089
Glending Olson,7090
Chris    Green,7091
Chris Wright,7092
Paul Douglas Gardner,7093
Eric Brown,7094
Keith Brooke,7095
Johan Heliot,7096
Justina Robson,7097
Adam Roberts,7098
Paul Di Filippo,7099
Tim Lebbon,7100
Molly Brown,7101
Tony Ballantyne,7102
Stephen Baxter,7103
Sharan Newman,7104
Michael Pagel,7105
Liz Williams,7106
James Lovegrove,7107
Ian Watson,7108
Peter Criwther,7109
Laurent Genefirt,7110
F. Gwynplaine MacIntyre,7111
Michael Mallory,7112
Pauline Francis,7113
Caleb Carr,7114
Jordan Stump,7115
Gonzague Saint Bris,7116
Helen Marx,7117
Saint-Bris Gonzague,7118
Agnes D. Kingston,7119
Herbert R. Lottman,7120
George M. Towle,7121
Mary Gordon,7122
Lisa Unger,7123
John A. Keel,7124
David Deida,7125
Lorrie Bortner,7126
Mary Bess Engel,7127
Paul Perry,7128
Ken Babbs,7129
Ron Bevirt,7130
Margaret Wise Brown,7131
Clement Hurd,7132
Bill Maher,7133
Jane Jeong Trenka,7134
Julia Chinyere Oparah,7135
Judd Winick,7136
Matthew Clark,7137
Art Thibert,7138
Pop Mhan,7139
Ron Randall,7140
Audre Lorde,7141
Allen Rogers Benner,7142
Mark W. Edwards,7143
Carolyn Keene,7144
Walter Karig,7145
Russell H. Tandy,7146
Sara Paretsky,7147
Mildred Benson,7148
Roy Mottahedeh,7149
Tom Brokaw,7150
Ricardo Semler,7151
Robert J. Ray,7152
Bret Norris,7153
Francis Meynell,7154
Francis Maynell,7155
Lynn Setzer,7156
Robert Mezey,7157
Greg Cox,7158
Danny McBride,7159
Len Wiseman,7160
Kevin Grevioux,7161
Graham Hancock,7162
James Hillman,7163
Mike Kennedy,7164
Carlos Meglia,7165
Gail Godwin,7166
Adolfo Pérez Perdomo,7167
Frances Gies,7168
Joseph Gies,7169
Françoise Adelstain,7170
Rosie Daley,7171
Oprah Winfrey,7172
Andrew Gurr,7173
Charles R. Forker,7174
Ursula Hegi,7175
Francine Kass,7176
William H. Sherman,7177
Harold F. Brooks,7178
Amy L. Marsland,7179
Norman Denny,7180
Sarah K. Herz,7181
Donald R. Gallo,7182
Philip Edwards,7183
Robert Hapgood,7184
Paul D. Moliken,7185
G. Blakemore Evans,7186
Thomas Moisan,7187
Sidney Lamb,7188
Brian  Phillips,7189
René Weis,7190
Marie-Hélène Sabard,7191
Stewart Brand,7192
Donna Dale Carnegie,7193
Charles Wheelan,7194
Pavel Tsatsouline,7195
Desmond Morris,7196
Doug Lansky,7197
Michael J. Mauboussin,7198
Robbie Stamp,7199
Paul Simpson,7200
Amiira Ruotola (-Behrendt),7201
Max Barry,7202
Gloria Naylor,7203
Karel Čapek,7204
M. Weatherall,7205
R. Weatherall,7206
Ivan Klíma,7207
Michio Kaku,7208
Joanne Fluke,7209
Eric H.F. Law,7210
Laura Ries,7211
Bill Buford,7212
Clive Sinclair,7213
Graham Swift,7214
Ursula Bentley,7215
William Boyd,7216
Buchi Emecheta,7217
Alan Judd,7218
Maggie Gee,7219
Adam Mars-Jones,7220
Philip Norman,7221
Lisa St. Aubin de Terán,7222
Will Eisner,7223
Stephen Eric Bronner,7224
Gregory Manchess,7225
Akira Yoshida,7226
Pat Lee,7227
Paul Lee,7228
C.B. Cebulski,7229
Lynn Willis,7230
Brian M. Sammons,7231
Adam Gauntlett,7232
William Dietze,7233
Greg Henrikson,7234
Charles P. Zaglanis,7235
J. Gordon Olmstead-Dean,7236
M.J. Lempert,7237
James Crowder,7238
William    Jones,7239
Keith Herber,7240
Chaosium Inc.,7241
Cody Goodfellow,7242
Sam Johnson,7243
Sandy Antunes,7244
Stephen Mark Rainey,7245
Edward P. Berglund,7246
Fred Chappel,7247
Caitlín R. Kiernan,7248
Thomas F. Montelone,7249
E.A. Lustig,7250
Brian McNaughton,7251
William R. Trotter,7252
Anthony Bonner,7253
Jim Fergus,7254
William Easterly,7255
William Strunk Jr.,7256
Marta Acosta,7257
Susan J. Wolfson,7258
Candace Ward,7259
Michael J. Lyons,7260
Jack Finney,7261
George Clayton Johnson,7262
Logan Swanson,7263
Simon Fraser,7264
Mark Dawidziak,7265
Allen J. Frantzen,7266
Ruth Mazo Karras,7267
Madonna J. Hettinger,7268
Elizabeth Stevens Girsch,7269
John Ruffing,7270
George Ovitt Jr.,7271
Ross Samson,7272
Niall Brady,7273
Douglas Moffat,7274
David Aers,7275
Louise M. Bishop,7276
Anya Seton,7277
Alice Dalgliesh,7278
Marie Nonnast,7279
Bethany Roberts,7280
Doug Cushman,7281
Janet S. Wong,7282
Margaret Chodos-Irvine,7283
Ted Bell,7284
Raelynn Hillhouse,7285
Gregg Hurwitz,7286
Alex Kava,7287
J.A. Konrath,7288
David Liss,7289
Eric Van Lustbader,7290
Dennis Lynds,7291
Steve Berry,7292
Chris Mooney,7293
Michael Palmer,7294
Christopher Reich,7295
James Rollins,7296
M.J. Rose,7297
James Siegel,7298
Grant Blackwood,7299
M. Diane Vogt,7300
David Dun,7301
Heather Graham,7302
James Grippando,7303
Denise Hamilton,7304
David Liparulo,7305
Christopher  Rice,7306
Nancy White Carlstrom,7307
Lori McElrath-Eslick,7308
Susan Oliver,7309
Harry   Bates,7310
Lauren Henderson,7311
Chris Manby,7312
Jill A. Davis,7313
Stella Duffy,7314
Lisa Jewell,7315
Adèle Lang,7316
Carole Matthews,7317
Anna Maxted,7318
Megan McCafferty,7319
Alisa Valdes,7320
Isabel Wolff,7321
Jessica Adams,7322
Louise Bagshawe,7323
Emily Barr,7324
Jenny Colgan,7325
Lynda Curnyn,7326
Jennifer Crusie,7327
Eileen Dreyer,7328
Marina Mariasch,7329
Gregory Stevenson,7330
Eduardo García Murillo,7331
Danzy Senna,7332
Kay Redfield Jamison,7333
Dolores M. Koch,7334
C.S. Friedman,7335
Linda  Anderson,7336
Keith Gray,7337
Carolyn Meyer,7338
Quentin Carter,7339
Quentin W. Fleming,7340
Joel M. Koppelman,7341
Edwin Page,7342
Quentin Skinner,7343
Aljean Harmetz,7344
Andre Dubus,7345
Todd Field,7346
Paul A. Sabatier,7347
Will Focht,7348
Mark Lubell,7349
Zev Trachtenberg,7350
Arnold Vedlitz,7351
Marty Matlock,7352
Sara Zarr,7353
Sharon Rose Wilson,7354
Thomas B. Friedman,7355
Shannon Eileen Hengen,7356
Donna Freitas,7357
Paul McGarr,7358
Steven Rose,7359
James B. Stiff,7360
Paul A. Mongeau,7361
Joseph Delaney,7362
Jim Hougan,7363
Howard F. Lyman,7364
Glen Merzer,7365
Joanna Samorow-Merzer,7366
Caldwell B. Esselstyn Jr.,7367
Vicki Constantine Croke,7368
Donna M. Jackson,7369
Michael T. Ghiselin,7370
Theodosius Dobzhansky,7371
Niles Eldredge,7372
Michael D. Lyman,7373
Gary W. Potter,7374
Lyman S. Spitzer Jr.,7375
Christopher Corr,7376
Charles R. Smith Jr.,7377
Jacky Bratton,7378
Michael North,7379
Lawrence Rainey,7380
Bruce Degen,7381
Adam Swift,7382
Stephen Mulhall,7383
Matt Braun,7384
Hugh Honour,7385
John Fleming,7386
Elizabeth Mann,7387
Alan Witschonke,7388
Richard Wilhelm,7389
Cary F. Baynes,7390
Alfred Huang,7391
Sarah Dening,7392
Reader's Digest Association,7393
Davina Thomas,7394
Jeffrey Ford,7395
Scott M. Fischer,7396
Peter Walsh,7397
Spider Robinson,7398
Wendy Shea,7399
Paul Van Munching,7400
Glenn Dean,7401
Kate McCullan,7402
Guy Francis,7403
Judy Hall,7404
Catherine de Zegher,7405
Elisabeth Sussman,7406
Anthony M. Esolen,7407
William C. Davis,7408
J.G. Passarella,7409
Ruby Blondell,7410
Thomas Mann,7411
T.J. Reed,7412
H.T. Lowe-Porter,7413
Brian L. Weiss,7414
Anthony H. Chambers,7415
Paul McCarthy,7416
Charles Moore,7417
Paul Kidby,7418
Stephen Briggs,7419
Tina Hannan,7420
Jack Cohen,7421
Peter Haining,7422
Angela Carter,7423
Fletcher Pratt,7424
Eric Knight,7425
Mervyn Peake,7426
Fredric Brown,7427
Nelson S. Bond,7428
Robert Bloch,7429
Stephen Leacock,7430
John Wyndham,7431
Robert Sheckley,7432
William F. Nolan,7433
Paul Pope,7434
Murray Sayle,7435
Charles Flowers,7436
Elliott Erwitt,7437
Bruce Campbell,7438
Robert  Hamburger,7439
Harold Coyle,7440
Scott MacMillan,7441
Dirk Cussler,7442
Marie McSwigan,7443
Mary Reardon,7444
Mark Harlan,7445
Charles W. Sydnor Jr.,7446
Peter Maurice Wright,7447
Paul Greengrass,7448
John Maddox Roberts,7449
Sean McMullen,7450
Damion Hunter,7451
Avigdor Kahalani,7452
Jonathan Parshall,7453
Anthony Tully,7454
Bob Madgic,7455
William L. Crary,7456
Adrian Esteban,7457
Dorothy Roberts,7458
Caitlin Brennan,7459
Keith Baker,7460
Francine Patterson,7461
Ronald H. Cohn,7462
Barry Chubin,7463
W.E.B. Griffin,7464
Robert Fulghum,7465
Richard Shenkman,7466
Jonathan Ryder,7467
Larry Bond,7468
Rick Hicks,7469
Kathy Hicks,7470
R.F. Laird,7471
Radclyffe,7472
Deb Stover,7473
Penny Jordan,7474
Greg Iles,7475
Robin Cook,7476
Steve Allen,7477
Jack Higgins,7478
Leon Uris,7479
Chris Ryall,7480
Gabriel Rodríguez,7481
Catherine Hapka,7482
"Brown, Son & Ferguson",7483
Karen A. Bale,7484
Ruth Stiles Gannett,7485
Ciruelo Cabral,7486
Stephanie Rowe,7487
James A. Owen,7488
Alan Cohen,7489
Tony Westermayr,7490
Lester del Rey,7491
Rosalie Guillaume,7492
Regina Winter,7493
Mary Walton,7494
Oliver Ho,7495
Joe Kelly,7496
Doug Mahnke,7497
Tom Nguyen,7498
Marc Andreyko,7499
Javier Pina,7500
Jesus Saiz,7501
Brad Walker,7502
Sabine C. Bauer,7503
D.W. Buffa,7504
Terri Blackstock,7505
Robert Stock,7506
Sylvia Day,7507
B.J. McCall,7508
Elisa Adams,7509
Denise A. Agnew,7510
Anna J. Evans,7511
Mark Nesbitt,7512
Jerry Seinfeld,7513
Friedrich Dürrenmatt,7514
John J. Neumaier,7515
William Gillis,7516
Norman Schwarzkopf,7517
Peter Petre,7518
James M. McPherson,7519
Cecil Adams,7520
Ed Zotti,7521
Slug Signorino,7522
George Alec Effinger,7523
R.A. Lafferty,7524
Tobias Grace,7525
Margaret Ball,7526
Ron Goulart,7527
Mel Gilden,7528
Edward Wellen,7529
Wolfgang Jeschke,7530
Greg Costikyan,7531
Steve Rasnic Tem,7532
James Gurney,7533
Ryūnosuke Akutagawa,7534
Yoshihiro Tatsumi,7535
Leil Lowndes,7536
Lucille Colandro,7537
Jared Lee,7538
Skip Hinnant,7539
Stephen Crane,7540
Shelby Foote,7541
James Dickey,7542
Charles Keegan,7543
Anca Munteanu,7544
Gary Friedrich,7545
Doug Moench,7546
John Buscema,7547
Mike Ploog,7548
Val Mayerick,7549
Theodore Roszak,7550
Leonard Wolf,7551
Christopher H. Bing,7552
Christopher Bram,7553
R. Gary Patterson,7554
Jay Fox,7555
Harpo Marx,7556
Rowland Barber,7557
Joe Adamson,7558
Ray McAllister,7559
Vicki McAllister,7560
Sarah Mayberry,7561
Marc Eliot,7562
Starr Smith,7563
Walter Cronkite,7564
Michael Munn,7565
John G. Fuller,7566
Babette Rothschild,7567
Sue William Silverman,7568
Christopher Pike,7569
Sandra Benítez,7570
Linda Lay Shuler,7571
Shauna Singh Baldwin,7572
Teresa Medeiros,7573
David West Reynolds,7574
Kerrie Dougherty,7575
Simon Beecroft,7576
Kristin Lund,7577
Hans Jenssen,7578
Richard Chasemore,7579
Michael Littlefield,7580
Ann Margaret Lewis,7581
Helen Keier,7582
Chris Trevas,7583
William O'Connor,7584
Mark Chiarello,7585
John Van Fleet,7586
Welles Hartley,7587
Davide Fabbri,7588
Christian Dalla Vecchia,7589
Timothy Zahn,7590
John Knoll,7591
J.W. Rinzler,7592
John Ostrander,7593
W. Haden Blackman,7594
Peter  Jackson,7595
Wesley Martin,7596
Frankie Frankeny,7597
Bonnie Burton,7598
Matt Busch,7599
Tom Hodges,7600
Thomas Andrews,7601
Scott Allie,7602
Ian Fullwood,7603
John Jackson Miller,7604
Travis Charest,7605
Michael Atiyeh,7606
Brian Ching,7607
Travel Foreman,7608
Stephen J. Sansweet,7609
Peter Vilmur,7610
Jan Duursema,7611
Robin  Davis,7612
Michael Sutfin,7613
Donald F. Glut,7614
James Kahn,7615
Dave Land,7616
Dave Cooper,7617
Dan Jolley,7618
Doug Wheatley,7619
Tom Fowler,7620
Kilian Plunkett,7621
Darko Macan,7622
Rich Handley,7623
Ron Marz,7624
Rich Hedden,7625
Claudio Castellini,7626
Martin Egeland,7627
Lovern Kindzierski,7628
Chris Brunner,7629
Peet Janes,7630
Jim Woodring,7631
Marc Cotta Vaz,7632
Dan Parsons,7633
John Goodson,7634
Robert E. Barnes,7635
Terryl Whitlatch,7636
Bob Carrau,7637
Matthew Bortolin,7638
Rob Williams,7639
Michel Lacombe,7640
Ryan Benjamin,7641
Curtis Arnold,7642
Matthew Woodring Stover,7643
Curtis Saxton,7644
Matt Fillbach,7645
Shawn Fillbach,7646
Ronda Pattison,7647
Stewart McKenney,7648
Rick Lacy,7649
Dan Jackson,7650
Michael David Thomas,7651
Joshua Elliott,7652
Jeremy Barlow,7653
Brandon Badeaux,7654
Brian Copeland,7655
Black Elk,7656
John G. Neihardt,7657
Andrew Dennis,7658
Virginia DeMarce,7659
Loren K. Jones,7660
S.L. Viehl,7661
Anette M. Pedersen,7662
Jonathan Cresswell,7663
Scott Washburn,7664
Deann Allen,7665
Mike Turner,7666
Greg Donahue,7667
Walt Boyes,7668
Jody Dorsett,7669
K.D. Wentworth,7670
Tom Arnett,7671
Dick Stivers,7672
Don Pendleton,7673
Johnny Cash,7674
Patrick   Carr,7675
Michael Streissguth,7676
Eric Bischoff,7677
Jeremy Roberts,7678
Amy Goldman Koss,7679
Joseph Campbell,7680
David Kudler,7681
Bill Moyers,7682
Bob Spitz,7683
Geoff Emerick,7684
Howard Massey,7685
Elvis Costello,7686
Simon Wells,7687
Alan Aldridge,7688
The Beatles,7689
Bruce Spizer,7690
Chris Ingham,7691
Peter     Brown,7692
Steven Gaines,7693
Anthony DeCurtis,7694
Devin McKinney,7695
Mark Hertsgaard,7696
Mark Lewisohn,7697
Peter  Guzzardi,7698
Keith Badman,7699
Peter J. Smith,7700
Hunter Davies,7701
Richard Buskin,7702
Allan Kozinn,7703
Maxwell Mackenzie,7704
Meredith Daneman,7705
Thomas Lewis,7706
Fari Amini,7707
Richard Lannon,7708
J.R. Ward,7709
Martin Shaw,7710
Phyllis A. Bird,7711
Nayantara Sahgal,7712
Robert Todd Carroll,7713
Mark Crispin Miller,7714
Charles Mackay,7715
Martin S. Fridson,7716
Joseph de La Vega,7717
Gustave Le Bon,7718
Richard Dalby,7719
Adrian Wootton,7720
Leslie Tryon,7721
Stan Hoig,7722
Nick Eggenhofer,7723
Daigo Shinma,7724
Keita Saeki,7725
Mamoru Oshii,7726
Shinji Maki,7727
Robert Kanigher,7728
Joe Kubert,7729
Russ Heath,7730
Jerry Grandinetti,7731
Irv Novack,7732
Bob Haney,7733
Mine Yoshizaki,7734
Phillip C. McGraw,7735
Martha Heineman Pieper,7736
William J. Pieper,7737
Joan Chen,7738
Debra Marquart,7739
Michael Syvanen,7740
Clarence I. Kado,7741
Gordon Bowker,7742
Anita Desai,7743
Kristian Fraga,7744
John Macklin,7745
Paul Burrell,7746
Art Cooper,7747
Nancy Bartholomew,7748
A. Roger Merrill,7749
Rebecca R. Merrill,7750
Jim Collins,7751
Stephen M.R. Covey,7752
Kim Newman,7753
David Neiwert,7754
William H. Keith Jr.,7755
Elizabeth Lowell,7756
Ann Maxwell,7757
Joan Jonker,7758
Jim  Murphy,7759
John Manders,7760
Bob Phillips,7761
Todd Gitlin,7762
Joan Holub,7763
Dana Regan,7764
Lynne Avril Cravath,7765
J. Gerald Kennedy,7766
Pat Harrigan,7767
Brian  Wood,7768
Jeremy McHugh,7769
Carme Camps Monf,7770
Monte Cook,7771
Lewis B. Namier,7772
James Joll,7773
Loree Lough,7774
Pat Ronson Stewart,7775
Sarah Fielding,7776
Debra Hess,7777
Frederick K. Goodwin,7778
Paul J. Mikol,7779
Sheri S. Tepper,7780
Ray Garton,7781
Raymond T. McNally,7782
Larry Young,7783
Damian Couceiro,7784
Kieron Dwyer,7785
G. Edward White,7786
William C. Dowling,7787
James Robert Smith,7788
Joel Lane,7789
Gary Fry,7790
John Morressy,7791
Kealan Patrick Burke,7792
Manly Wade Wellman,7793
Charlee Jacob,7794
Thomas F. Monteleone,7795
Rick Hautala,7796
Melanie Tem,7797
Trey R. Baker,7798
Ken Goldman,7799
Vincent Starrett,7800
Tom Piccirilli,7801
Robert M. Price,7802
Edward Pickman Derby,7803
Peter Cannon,7804
Henry Kuttner,7805
Thomas Ligotti,7806
Richard L. Tierney,7807
Gary    Myers,7808
Donald R. Burleson,7809
C.J. Henderson,7810
Stephen Studach,7811
John Glasby,7812
Allen Mackey,7813
Cynthia J. Arnson,7814
I. William Zartman,7815
Frederick Douglass,7816
David W. Blight,7817
Gregory Stephens,7818
Peter J. Gomes,7819
Henry Louis Gates Jr.,7820
Harriet Ann Jacobs,7821
Kwame Anthony Appiah,7822
Thomas Colchie,7823
Jean Van Leeuwen,7824
James Watling,7825
Ann Schweninger,7826
Vella Munn,7827
Charlotte Lyons,7828
Mary Engelbreit,7829
Barbara E. Martin,7830
Jason King,7831
Jason Edward King,7832
Mary Ashworth,7833
H. Patricia Wakefield,7834
David Wojnarowicz,7835
James Romberger,7836
Marguerite Van Cook,7837
Bill Pittman,7838
Todd W. Hall,7839
Sara S.,7840
Todd W.,7841
Elizabeth Knowles,7842
Phil Brucato,7843
Aaron Rosenberg,7844
Charles Tandy,7845
Raël,7846
William Faloon,7847
R. Michael Perry,7848
Robin Hanson,7849
Nick Bostrom,7850
Robert A. Freitas Jr.,7851
Christopher J. Phoenix,7852
Avatar Polymorph,7853
Jim Yount,7854
Laura Driscoll,7855
Alisa Klayman-Grodsky,7856
Eric     Weiner,7857
Dave Aikins,7858
Richard Kern,7859
Dian Hanson,7860
John W. Dean,7861
United Feature Syndication,7862
Syd Hoff,7863
Susan    Oliver,7864
Shannon Hengen,7865
Helen Sewell,7866
Susan Hill,7867
John Lawrence,7868
Denys L. Page,7869
Jane Gardam,7870
Gavin Baddeley,7871
Dani Filth,7872
Georges Bataille,7873
William A. Cohen,7874
John Waters,7875
John D. Cox,7876
Rosamunde Pilcher,7877
William W. Johnstone,7878
Jonathan  Andrews,7879
Andrew Scull,7880
Iain Crichton Smith,7881
Bagram Ibatoulline,7882
Chris Van Dusen,7883
Timothy Basil Ering,7884
Stephen  Mansfield,7885
Lloyd P. Gerson,7886
David Lubar,7887
Bernard Taper,7888
Beryl Markham,7889
Gwynne Forster,7890
Donna Hill,7891
Parry A. Brown,7892
Emily Agar,7893
George Ritzer,7894
Julia Witwer,7895
Miguel Sáenz,7896
Shayla Black,7897
L.A. Banks,7898
Rona Sharon,7899
Kingdome 19,7900
Melissa Kantor,7901
Dirk Zimmer,7902
Nancy Tillman,7903
Milan Trenc,7904
Carson McCullers,7905
Kasia Boddy,7906
Muriel Spark,7907
Arnold Gingrich,7908
Slade Morrison,7909
J. Scott Duvall,7910
J. Daniel Hays,7911
Alice Wong,7912
Lena Tabori,7913
Robb Forman Dew,7914
Will Ferguson,7915
Ian  Miller,7916
Jasmine C.M. Luk,7917
Angel M.Y. Lin,7918
Sinclair B. Ferguson,7919
Steven Nadler,7920
David A. Nadler,7921
Robert B. Shaw,7922
Marc S. Gerstein,7923
Mary Dalwood,7924
Detlev J.K. Peukert,7925
Richard Deveson,7926
Ruth Rendell,7927
Reginald Hill,7928
Geraldine Pinch,7929
Claudia Bishop,7930
Ros Ballaster,7931
Laura Engel,7932
Ronald Takaki,7933
Elan Golomb,7934
Woody Hochswender,7935
Greg Martin,7936
Ted Morino,7937
Rosemary Leach,7938
Ana Alcaina,7939
Geoffrey Batchen,7940
Mitali Perkins,7941
Anne Morrow Lindbergh,7942
Carl Plasa,7943
Good Housekeeping,7944
Zoe Coulson,7945
Frances Burney,7946
Edward A. Bloom,7947
Frances Oliver,7948
Suzanne Farrell,7949
Toni Bentley,7950
Katherine Hall Page,7951
David E. Kaiser,7952
Wendell Minor,7953
Roger Dressler,7954
Alex Kershaw,7955
Alfredo Crespo,7956
Hiawyn Oram,7957
Tudor Humphries,7958
Rebecca J. Donatelle,7959
Brian Johnston,7960
Richard  Kelly,7961
Clement C. Moore,7962
Radu Florescu,7963
Peter F. Neumeyer,7964
Judy Blume,7965
Jennifer O'Connell,7966
Melissa Senate,7967
Diana Peterfreund,7968
Stephanie Lessing,7969
Laura Ruby,7970
Erica Orloff,7971
Stacey Ballis,7972
Kristin Harmel,7973
Elise Juska,7974
Kyra Davis,7975
Beth Kendrick,7976
Berta Platas,7977
Kayla Perrin,7978
Cara Lockwood,7979
Alison Pace,7980
Megan Crane,7981
Lara Deloza,7982
Laura Caldwell,7983
Shanna Swendson,7984
Margaret Sanborn,7985
Daria Snadowsky,7986
Kate Braverman,7987
R. Paulin,7988
George Herbert Palmer,7989
Gaius Julius Caesar,7990
James H. Ford,7991
W.A. McDevitte,7992
F.P. Long,7993
Cheryl Walker,7994
Michael Parenti,7995
Henry Nash Smith,7996
John Piper,7997
Arundhati Roy,7998
James C. Humes,7999
Richard M. Nixon,8000
Robin Lane  Fox,8001
Vita Sackville-West,8002
Freda Titford,8003
Ken Kirkwood,8004
Kurt Reighley,8005
Richard D. Nelson,8006
Susan R. Wolf,8007
Shierry Weber Nicholsen,8008
Steven C. Rockefeller,8009
Ruth  Abbey,8010
George Sullivan,8011
Guy Kawasaki,8012
Walter Foster Creative Team,8013
Peter Elkind,8014
Victor Milán,8015
Georgina Grey,8016
Cheryl Carlson,8017
Holter Graham,8018
Ed McBain,8019
Mark T. Sullivan,8020
Max McLean,8021
Efraim Turban,8022
Dorothy Leidner,8023
James C. Wetherbe,8024
Ephraim McLean,8025
Christy Cheung,8026
Daniel Tse,8027
Maggie Lew,8028
Brian D. McLaren,8029
Steve Chalke,8030
Jill Nelson,8031
Robin D.G. Kelley,8032
Richard Austin,8033
Flores Alexander Forbes,8034
Ron Daniels,8035
Frank Moss,8036
Derrick A. Bell,8037
Claude Andrew Clegg III,8038
Katheryn K. Russell,8039
Patricia J. Williams,8040
Arthur Doye,8041
Quincy Jones,8042
Fred Goodman,8043
Howard E. Covington Jr.,8044
Fredric Dannen,8045
Erroll McDonald,8046
Mary Kay Andrews,8047
Ryōtarō Shiba,8048
Donald Goines,8049
Sieglinde Lemke,8050
Robert E. Hemenway,8051
Sang-Sun Park,8052
Christopher Pinney,8053
Nicholas Peterson,8054
Richard A. Posner,8055
Gerald Posner,8056
Sally Potter,8057
Ludovico Ariosto,8058
Guido Waldman,8059
Pat Frank,8060
Arthur Agatston,8061
Nevil Shute,8062
Howard C. Cutler,8063
Chris Prentiss,8064
Sharon Salzberg,8065
Benjamin James Sadock,8066
Virginia Alcott Sadock,8067
Ben R. Kaplan,8068
Zoë Ross,8069
Louise Bostock Lang,8070
Let's Go Inc.,8071
Roff Smith,8072
Mark Schorer,8073
Georgina Sutton,8074
Richard Seymour Hall,8075
Nassim Nicholas Taleb,8076
Charles Burns,8077
Greg Ruggiero,8078
Marili Margomenou,8079
Miguel Mora,8080
Natalie Levisalles,8081
Il Manifesto,8082
Hartford Courant,8083
Radio B92,8084
Elise Fried,8085
Peter Kreysler,8086
Gionarle del Popolo,8087
Michael Albert,8088
David W. Lightfoot,8089
志水 ゆき,8090
Robert B. Rohmer,8091
Sakura Mizuki,8092
Joseph L. Birman,8093
H. Eugene Stanley,8094
J.W. Lynn,8095
M.P. Silverman,8096
M. Voloshin,8097
Daniel Axelrod,8098
Peter Tallack,8099
Raina Telgemeier,8100
Ann M. Martin,8101
Robert Benedetti,8102
Lilian Jackson Braun,8103
Valerie Boyd,8104
John Edgar Wideman,8105
Charles Bukowski,8106
Susan Squires,8107
Ronda Thompson,8108
Arthur Plotnik,8109
Amy Krouse Rosenthal,8110
Jane Dyer,8111
Alexandra Siy,8112
Dennis Kunkel,8113
Nigella Lawson,8114
Francesca Yorke,8115
John Tosh,8116
Sean Lang,8117
J.M. Jeffries,8118
Seressie Glass,8119
Natalie Dunbar,8120
Mari Mancusi,8121
David Tischman,8122
Nancy Verde Barr,8123
Nikki Stafford,8124
Govind Armstrong,8125
Lisa Romerein,8126
Richard Platt,8127
John Mason,8128
Ilona Andrews,8129
Graham Rust,8130
Brian Doherty,8131
Tania Zamorsky,8132
Marion Crawford,8133
Jennie Bond,8134
Leslie A.  Kelly,8135
Michael Hauge,8136
Juan Rulfo,8137
